id,title,route,color_mode,component,selector,baseline_url,candidate_url,key_deltas,likely_css_files,baseline_css_sources,candidate_css_sources,suggested_patch_confidence,suggested_css_selector,suggested_declarations,baseline_xpath,baseline_html_snippet,candidate_xpath,candidate_html_snippet,evidence_baseline,evidence_candidate
"51","Admin Theme (dark + light) Structure Block Layout - Dropbutton Primary Action Link style regression vs Drupal 11 Gin","Structure Block Layout","dark + light","Dropbutton Primary Action Link",".dropbutton-wrapper .dropbutton__item.dropbutton-action > a","http://drupal-11.3.10.ddev.site/admin/structure/block","http://drupal-12-git.ddev.site:8080/admin/structure/block","light: fontSize: 5.8% | paddingY: 41.3% | paddingX: -15.0% | height: 14.1% | dark: fontSize: 5.8% | paddingY: 41.3% | paddingX: -15.0% | height: 14.1%","core/themes/default_admin/css/base/elements.css | core/themes/default_admin/css/base/elements.pcss.css | core/themes/default_admin/css/components/dropbutton.css | core/themes/default_admin/css/components/dropbutton.pcss.css | core/themes/default_admin/css/base/print.css | core/themes/default_admin/css/base/print.pcss.css","http://drupal-11.3.10.ddev.site/sites/default/files/css/css__9z1nDGQrSitgesIKxxrF9yNo0xF5CX4GQfryfvi408.css | http://drupal-11.3.10.ddev.site/sites/default/files/css/css_rKcyi_oCqnmLA-eDmL8gx-9NvghxPwgRDOGYNnAEEak.css | http://drupal-11.3.10.ddev.site/sites/default/files/css/css_92ot4r8VwzMCzBRreiG8ryjZuwyROzI88VVjL7S8YzY.css","http://drupal-git.ddev.site:8080/sites/default/files/css/css_sI3bEWIp6mimNm2uhCgIp5ySxxrqJgLdZIHVZzUNPFU.css | http://drupal-git.ddev.site:8080/sites/default/files/css/css_SmEorym3UCGdaTpJg-JftpEuk3Z8NI0if_H2qH5C0O4.css","high","a","font-size: 12.6px; /* current ~13.4px */ | padding-block: 10px; /* current ~14.1px */ | padding-inline: 30px; /* current ~25.5px */ | min-height: 24px; /* current ~27.4px */","/html[1]/body[1]/div[2]/div[5]/main[1]/div[4]/div[1]/form[1]/div[1]/div[2]/table[1]/tbody[1]/tr[3]/td[5]/div[1]/div[1]/ul[1]/li[1]/a[1]","<a href=""/admin/structure/block/manage/olivero_site_branding?destination=/admin/structure/block"" aria-label=""Edit Site branding"">Configure</a>","/html[1]/body[1]/div[4]/div[2]/main[1]/div[4]/div[1]/form[1]/div[1]/div[2]/table[1]/tbody[1]/tr[3]/td[5]/div[1]/div[1]/ul[1]/li[1]/a[1]","<a href=""/admin/structure/block/manage/olivero_site_branding?destination=/admin/structure/block"" aria-label=""Edit Site branding"">Configure</a>","baseline/structure-block-layout__default__light__dropbutton-primary-action.png","candidate/structure-block-layout__default__light__dropbutton-primary-action.png"
"52","Admin Theme (dark + light) Structure Block Layout - Dropbutton Toggle Button style regression vs Drupal 11 Gin","Structure Block Layout","dark + light","Dropbutton Toggle Button",".dropbutton-wrapper .dropbutton__toggle, .dropbutton-toggle button.dropbutton__toggle","http://drupal-11.3.10.ddev.site/admin/structure/block","http://drupal-12-git.ddev.site:8080/admin/structure/block","light: fontSize: -12.5% | dark: fontSize: -12.5%","core/themes/default_admin/css/components/dropbutton.css | core/themes/default_admin/css/components/dropbutton.pcss.css","http://drupal-11.3.10.ddev.site/sites/default/files/css/css__9z1nDGQrSitgesIKxxrF9yNo0xF5CX4GQfryfvi408.css | http://drupal-11.3.10.ddev.site/sites/default/files/css/css_rKcyi_oCqnmLA-eDmL8gx-9NvghxPwgRDOGYNnAEEak.css | http://drupal-11.3.10.ddev.site/sites/default/files/css/css_92ot4r8VwzMCzBRreiG8ryjZuwyROzI88VVjL7S8YzY.css","http://drupal-git.ddev.site:8080/sites/default/files/css/css_sI3bEWIp6mimNm2uhCgIp5ySxxrqJgLdZIHVZzUNPFU.css | http://drupal-git.ddev.site:8080/sites/default/files/css/css_SmEorym3UCGdaTpJg-JftpEuk3Z8NI0if_H2qH5C0O4.css","","","","/html[1]/body[1]/div[2]/div[5]/main[1]/div[4]/div[1]/form[1]/div[1]/div[2]/table[1]/tbody[1]/tr[3]/td[5]/div[1]/div[1]/ul[1]/li[2]/button[1]","<button type=""button"" class=""dropbutton__toggle""><span class=""visually-hidden"">List additional actions</span></button>","/html[1]/body[1]/div[4]/div[2]/main[1]/div[4]/div[1]/form[1]/div[1]/div[2]/table[1]/tbody[1]/tr[3]/td[5]/div[1]/div[1]/ul[1]/li[2]/button[1]","<button type=""button"" class=""dropbutton__toggle""><span class=""visually-hidden"">List additional actions</span></button>","",""
"53","Admin Theme (dark + light) Structure Block Layout - Dropbutton Secondary Actions List style regression vs Drupal 11 Gin","Structure Block Layout","dark + light","Dropbutton Secondary Actions List",".dropbutton-wrapper .dropbutton__items","http://drupal-11.3.10.ddev.site/admin/structure/block","http://drupal-12-git.ddev.site:8080/admin/structure/block","light: fontSize: 100.0% | lineHeight: 100.0% | paddingY: 100.0% | paddingX: 100.0% | width: 100.0% | height: 100.0% | count: +1 (100.0%) | dark: fontSize: 100.0% | lineHeight: 100.0% | paddingY: 100.0% | paddingX: 100.0% | width: 100.0% | height: 100.0% | count: +1 (100.0%)","http://drupal-git.ddev.site:8080/sites/default/files/css/css_SmEorym3UCGdaTpJg-JftpEuk3Z8NI0if_H2qH5C0O4.css","http://drupal-11.3.10.ddev.site/sites/default/files/css/css_rKcyi_oCqnmLA-eDmL8gx-9NvghxPwgRDOGYNnAEEak.css | http://drupal-11.3.10.ddev.site/sites/default/files/css/css_92ot4r8VwzMCzBRreiG8ryjZuwyROzI88VVjL7S8YzY.css","http://drupal-git.ddev.site:8080/sites/default/files/css/css_SmEorym3UCGdaTpJg-JftpEuk3Z8NI0if_H2qH5C0O4.css","","","","","","/html[1]/body[1]/div[4]/div[2]/main[1]/div[4]/div[1]/form[1]/div[1]/div[2]/table[1]/tbody[1]/tr[9]/td[5]/div[1]/div[1]/ul[1]/li[3]/ul[1]","<ul class=""dropbutton__items"" style=""position: fixed; left: 1088.73px; right: auto; top: 772.203px;""> <li class=""disable dropbutton__item dropbutton-action secondary-action""><a href=""/admin/structure/block/manage/olivero_account_menu/disable?destination=/admin/structure/block&amp;token=OyBKVySVQd6vRk3pGBrzNjKaZAkGpalkBPupJa5OkOA"">Disable</a></li> <li class=""menu-edit dropbutton__item dropbutton-action secondary-action""><a href=""/admin/structure/menu/manage/account"">Edit menu</a></li> <li class=""delete dropbutton__item dropbutton-action secondary-action""><a href=""/admin/structure/block/manage/olivero_account_menu/delete?destination=/admin/structure/block"" aria-label=""Delete User account menu"" class=""use-ajax"" data-dialog-type=""modal"" data-dialog-options=""{&quot;width&quot;:880}"" data-once=""","","candidate/structure-block-layout__default__light__dropbutton-secondary-list.png"
"54","Admin Theme (dark + light) Structure Block Layout - Dropbutton Secondary Action Link style regression vs Drupal 11 Gin","Structure Block Layout","dark + light","Dropbutton Secondary Action Link",".dropbutton-wrapper .dropbutton__items .dropbutton__item a","http://drupal-11.3.10.ddev.site/admin/structure/block","http://drupal-12-git.ddev.site:8080/admin/structure/block","light: fontSize: 100.0% | lineHeight: 100.0% | paddingY: 100.0% | paddingX: 100.0% | width: 100.0% | height: 100.0% | count: +3 (100.0%) | dark: fontSize: 100.0% | lineHeight: 100.0% | paddingY: 100.0% | paddingX: 100.0% | width: 100.0% | height: 100.0% | count: +3 (100.0%)","core/themes/default_admin/css/base/elements.css | core/themes/default_admin/css/base/elements.pcss.css | core/themes/default_admin/css/base/print.css | core/themes/default_admin/css/base/print.pcss.css","http://drupal-11.3.10.ddev.site/sites/default/files/css/css__9z1nDGQrSitgesIKxxrF9yNo0xF5CX4GQfryfvi408.css | http://drupal-11.3.10.ddev.site/sites/default/files/css/css_rKcyi_oCqnmLA-eDmL8gx-9NvghxPwgRDOGYNnAEEak.css | http://drupal-11.3.10.ddev.site/sites/default/files/css/css_92ot4r8VwzMCzBRreiG8ryjZuwyROzI88VVjL7S8YzY.css","http://drupal-git.ddev.site:8080/sites/default/files/css/css_sI3bEWIp6mimNm2uhCgIp5ySxxrqJgLdZIHVZzUNPFU.css | http://drupal-git.ddev.site:8080/sites/default/files/css/css_SmEorym3UCGdaTpJg-JftpEuk3Z8NI0if_H2qH5C0O4.css","","","","","","/html[1]/body[1]/div[4]/div[2]/main[1]/div[4]/div[1]/form[1]/div[1]/div[2]/table[1]/tbody[1]/tr[9]/td[5]/div[1]/div[1]/ul[1]/li[3]/ul[1]/li[1]/a[1]","<a href=""/admin/structure/block/manage/olivero_account_menu/disable?destination=/admin/structure/block&amp;token=OyBKVySVQd6vRk3pGBrzNjKaZAkGpalkBPupJa5OkOA"">Disable</a>","","candidate/structure-block-layout__default__light__dropbutton-secondary-action.png"
"55","Admin Theme (dark + light) Structure Block Layout - Toolbar Structure Toggle Button style regression vs Drupal 11 Gin","Structure Block Layout","dark + light","Toolbar Structure Toggle Button","button.toolbar-link.toolbar-link--system-admin-structure","http://drupal-11.3.10.ddev.site/admin/structure/block","http://drupal-12-git.ddev.site:8080/admin/structure/block","light: fontSize: -100.0% | lineHeight: -100.0% | paddingY: -100.0% | paddingX: -100.0% | width: -100.0% | height: -100.0% | count: -1 (-100.0%) | dark: fontSize: -100.0% | lineHeight: -100.0% | paddingY: -100.0% | paddingX: -100.0% | width: -100.0% | height: -100.0% | count: -1 (-100.0%)","unknown","http://drupal-11.3.10.ddev.site/sites/default/files/css/css__9z1nDGQrSitgesIKxxrF9yNo0xF5CX4GQfryfvi408.css | http://drupal-11.3.10.ddev.site/sites/default/files/css/css_rKcyi_oCqnmLA-eDmL8gx-9NvghxPwgRDOGYNnAEEak.css","","","","","/html[1]/body[1]/aside[1]/nav[1]/div[4]/ul[1]/li[1]/button[1]","<button class=""toolbar-link toolbar-link--has-icon toolbar-link--system-admin-structure""> <span class=""toolbar-link__action"">Extend</span> <span class=""toolbar-link__label"">Structure</span> </button>","","","baseline/structure-block-layout__default__light__toolbar-structure-toggle.png",""
"56","Admin Theme (dark + light) Structure Content Types - Button style regression vs Drupal 11 Gin","Structure Content Types","dark + light","Button","button, input[type=""submit""], .button","http://drupal-11.3.10.ddev.site/admin/structure/types","http://drupal-12-git.ddev.site:8080/admin/structure/types","light: lineHeight: -5.9% | paddingY: 40.4% | paddingX: 41.0% | width: 28.2% | height: 15.1% | dark: lineHeight: -5.9% | paddingY: 40.4% | paddingX: 41.0% | width: 28.2% | height: 15.1%","http://drupal-git.ddev.site:8080/sites/default/files/css/css_SFzWad-OcQFszXrSs-4RuPgtLO8pLHTFFRrHqGeMGXU.css | http://drupal-git.ddev.site:8080/sites/default/files/css/css_TwkthHK5fMOLDBR92pYhSmHj4w5qy3QrqmDOnh7ZvMU.css","http://drupal-11.3.10.ddev.site/sites/default/files/css/css_Ji_ga5AK23Vpj4PsiOndE4LI-G_JA3DXVG2nn8fUpzQ.css | http://drupal-11.3.10.ddev.site/sites/default/files/css/css_jCbHPfzUcPdgQs_29JjfWM9gg6XXE2s20hWDS4A23gk.css","http://drupal-git.ddev.site:8080/sites/default/files/css/css_SFzWad-OcQFszXrSs-4RuPgtLO8pLHTFFRrHqGeMGXU.css | http://drupal-git.ddev.site:8080/sites/default/files/css/css_TwkthHK5fMOLDBR92pYhSmHj4w5qy3QrqmDOnh7ZvMU.css","high","button, input, optgroup, select, textarea","line-height: 17px; /* current ~16px */ | padding-block: 14.3px; /* current ~20px */ | padding-inline: 19.5px; /* current ~27.5px */ | min-height: 34.8px; /* current ~40px */","/html[1]/body[1]/aside[1]/nav[1]/div[2]/ul[1]/li[1]/button[1]","<button class=""toolbar-link toolbar-link--has-icon toolbar-link--create""> <span class=""toolbar-link__action"">Extend</span> <span class=""toolbar-link__label"">Create</span> </button>","/html[1]/body[1]/aside[1]/nav[1]/div[1]/div[2]/ul[1]/li[1]/button[1]","<button aria-expanded=""false"" aria-controls=""navigation-link--navigationcreate-1305022686"" data-toolbar-popover-control="""" data-has-safe-triangle="""" data-component-id=""navigation:toolbar-button"" data-index-text=""c"" data-icon-text=""Cr"" class=""toolbar-button toolbar-button--icon--navigation-create toolbar-button--expand--side toolbar-button--collapsible toolbar-popover__control"" data-once=""safe-triangle""> <svg width=""20"" height=""20"" viewBox=""0 0 24 24"" fill=""none"" class=""toolbar-button__icon"" aria-hidden=""true""> <path d=""M12 2.25C10.0716 2.25 8.18657 2.82183 6.58319 3.89317C4.97982 4.96452 3.73013 6.48726 2.99218 8.26884C2.25422 10.0504 2.06114 12.0108 2.43735 13.9021C2.81355 15.7934 3.74215 17.5307 5.10571 18.8943C6.46928 20.2579 8.20656 21.1865 10.0979 21.5627C11.9892 21.9389 13.9496 21.74","baseline/structure-content-types__default__light__button.png","candidate/structure-content-types__default__light__button.png"
"57","Admin Theme (dark + light) Structure Content Types - Dropbutton Primary Action Link style regression vs Drupal 11 Gin","Structure Content Types","dark + light","Dropbutton Primary Action Link",".dropbutton-wrapper .dropbutton__item.dropbutton-action > a","http://drupal-11.3.10.ddev.site/admin/structure/types","http://drupal-12-git.ddev.site:8080/admin/structure/types","light: paddingY: -44.0% | paddingX: -16.0% | width: -35.2% | height: -21.1% | count: -5 (-71.4%) | dark: paddingY: -44.0% | paddingX: -16.0% | width: -35.2% | height: -21.1% | count: -5 (-71.4%)","core/themes/default_admin/css/base/elements.css | core/themes/default_admin/css/base/elements.pcss.css | core/themes/default_admin/css/components/dropbutton.css | core/themes/default_admin/css/components/dropbutton.pcss.css | core/themes/default_admin/css/base/print.css | core/themes/default_admin/css/base/print.pcss.css","http://drupal-11.3.10.ddev.site/sites/default/files/css/css_Ji_ga5AK23Vpj4PsiOndE4LI-G_JA3DXVG2nn8fUpzQ.css | http://drupal-11.3.10.ddev.site/sites/default/files/css/css_jCbHPfzUcPdgQs_29JjfWM9gg6XXE2s20hWDS4A23gk.css | http://drupal-11.3.10.ddev.site/sites/default/files/css/css_92ot4r8VwzMCzBRreiG8ryjZuwyROzI88VVjL7S8YzY.css","http://drupal-git.ddev.site:8080/sites/default/files/css/css_SFzWad-OcQFszXrSs-4RuPgtLO8pLHTFFRrHqGeMGXU.css | http://drupal-git.ddev.site:8080/sites/default/files/css/css_TwkthHK5fMOLDBR92pYhSmHj4w5qy3QrqmDOnh7ZvMU.css","","","","/html[1]/body[1]/div[2]/div[5]/main[1]/div[4]/div[1]/div[1]/div[1]/table[1]/tbody[1]/tr[1]/td[3]/div[1]/div[1]/ul[1]/li[1]/a[1]","<a href=""/admin/structure/types/manage/article/fields"">Manage fields</a>","/html[1]/body[1]/div[4]/div[2]/main[1]/div[4]/div[1]/div[1]/div[1]/table[1]/tbody[1]/tr[1]/td[3]/div[1]/div[1]/ul[1]/li[1]/a[1]","<a href=""/admin/structure/types/manage/article/fields"">Manage fields</a>","baseline/structure-content-types__default__light__dropbutton-primary-action.png","candidate/structure-content-types__default__light__dropbutton-primary-action.png"
"58","Admin Theme (dark + light) Structure Content Types - Dropbutton Toggle Button style regression vs Drupal 11 Gin","Structure Content Types","dark + light","Dropbutton Toggle Button",".dropbutton-wrapper .dropbutton__toggle, .dropbutton-toggle button.dropbutton__toggle","http://drupal-11.3.10.ddev.site/admin/structure/types","http://drupal-12-git.ddev.site:8080/admin/structure/types","light: fontSize: -12.5% | dark: fontSize: -12.5%","core/themes/default_admin/css/components/dropbutton.css | core/themes/default_admin/css/components/dropbutton.pcss.css","http://drupal-11.3.10.ddev.site/sites/default/files/css/css_Ji_ga5AK23Vpj4PsiOndE4LI-G_JA3DXVG2nn8fUpzQ.css | http://drupal-11.3.10.ddev.site/sites/default/files/css/css_jCbHPfzUcPdgQs_29JjfWM9gg6XXE2s20hWDS4A23gk.css | http://drupal-11.3.10.ddev.site/sites/default/files/css/css_92ot4r8VwzMCzBRreiG8ryjZuwyROzI88VVjL7S8YzY.css","http://drupal-git.ddev.site:8080/sites/default/files/css/css_SFzWad-OcQFszXrSs-4RuPgtLO8pLHTFFRrHqGeMGXU.css | http://drupal-git.ddev.site:8080/sites/default/files/css/css_TwkthHK5fMOLDBR92pYhSmHj4w5qy3QrqmDOnh7ZvMU.css","","","","/html[1]/body[1]/div[2]/div[5]/main[1]/div[4]/div[1]/div[1]/div[1]/table[1]/tbody[1]/tr[1]/td[3]/div[1]/div[1]/ul[1]/li[2]/button[1]","<button type=""button"" class=""dropbutton__toggle""><span class=""visually-hidden"">List additional actions</span></button>","/html[1]/body[1]/div[4]/div[2]/main[1]/div[4]/div[1]/div[1]/div[1]/table[1]/tbody[1]/tr[1]/td[3]/div[1]/div[1]/ul[1]/li[2]/button[1]","<button type=""button"" class=""dropbutton__toggle""><span class=""visually-hidden"">List additional actions</span></button>","",""
"59","Admin Theme (dark + light) Structure Content Types - Dropbutton Secondary Actions List style regression vs Drupal 11 Gin","Structure Content Types","dark + light","Dropbutton Secondary Actions List",".dropbutton-wrapper .dropbutton__items","http://drupal-11.3.10.ddev.site/admin/structure/types","http://drupal-12-git.ddev.site:8080/admin/structure/types","light: fontSize: -100.0% | lineHeight: -100.0% | paddingY: -100.0% | paddingX: -100.0% | width: -100.0% | height: -100.0% | count: -1 (-100.0%) | dark: fontSize: -100.0% | lineHeight: -100.0% | paddingY: -100.0% | paddingX: -100.0% | width: -100.0% | height: -100.0% | count: -1 (-100.0%)","http://drupal-git.ddev.site:8080/sites/default/files/css/css_TwkthHK5fMOLDBR92pYhSmHj4w5qy3QrqmDOnh7ZvMU.css","http://drupal-11.3.10.ddev.site/sites/default/files/css/css_jCbHPfzUcPdgQs_29JjfWM9gg6XXE2s20hWDS4A23gk.css | http://drupal-11.3.10.ddev.site/sites/default/files/css/css_92ot4r8VwzMCzBRreiG8ryjZuwyROzI88VVjL7S8YzY.css","http://drupal-git.ddev.site:8080/sites/default/files/css/css_TwkthHK5fMOLDBR92pYhSmHj4w5qy3QrqmDOnh7ZvMU.css","","","","/html[1]/body[1]/div[2]/div[5]/main[1]/div[4]/div[1]/div[1]/div[1]/table[1]/tbody[1]/tr[1]/td[3]/div[1]/div[1]/ul[1]/li[3]/ul[1]","<ul class=""dropbutton__items"" style=""position: absolute; overflow-y: auto; top: 100%; bottom: auto; max-height: 736px;""> <li class=""manage-form-display dropbutton__item dropbutton-action secondary-action""><a href=""/admin/structure/types/manage/article/form-display"">Manage form display</a></li> <li class=""manage-display dropbutton__item dropbutton-action secondary-action""><a href=""/admin/structure/types/manage/article/display"">Manage display</a></li> <li class=""edit dropbutton__item dropbutton-action secondary-action""><a href=""/admin/structure/types/manage/article?destination=/admin/structure/types"" aria-label=""Edit Article"">Edit</a></li> <li class=""manage-permissions dropbutton__item dropbutton-action secondary-action""><a href=""/admin/structure/types/manage/article/permissions"">Manage perm","","","baseline/structure-content-types__default__light__dropbutton-secondary-list.png",""
"60","Admin Theme (dark + light) Structure Content Types - Dropbutton Secondary Action Link style regression vs Drupal 11 Gin","Structure Content Types","dark + light","Dropbutton Secondary Action Link",".dropbutton-wrapper .dropbutton__items .dropbutton__item a","http://drupal-11.3.10.ddev.site/admin/structure/types","http://drupal-12-git.ddev.site:8080/admin/structure/types","light: fontSize: -100.0% | lineHeight: -100.0% | paddingY: -100.0% | paddingX: -100.0% | width: -100.0% | height: -100.0% | count: -5 (-100.0%) | dark: fontSize: -100.0% | lineHeight: -100.0% | paddingY: -100.0% | paddingX: -100.0% | width: -100.0% | height: -100.0% | count: -5 (-100.0%)","core/themes/default_admin/css/base/elements.css | core/themes/default_admin/css/base/elements.pcss.css | core/themes/default_admin/css/base/print.css | core/themes/default_admin/css/base/print.pcss.css","http://drupal-11.3.10.ddev.site/sites/default/files/css/css_Ji_ga5AK23Vpj4PsiOndE4LI-G_JA3DXVG2nn8fUpzQ.css | http://drupal-11.3.10.ddev.site/sites/default/files/css/css_jCbHPfzUcPdgQs_29JjfWM9gg6XXE2s20hWDS4A23gk.css | http://drupal-11.3.10.ddev.site/sites/default/files/css/css_92ot4r8VwzMCzBRreiG8ryjZuwyROzI88VVjL7S8YzY.css","http://drupal-git.ddev.site:8080/sites/default/files/css/css_SFzWad-OcQFszXrSs-4RuPgtLO8pLHTFFRrHqGeMGXU.css | http://drupal-git.ddev.site:8080/sites/default/files/css/css_TwkthHK5fMOLDBR92pYhSmHj4w5qy3QrqmDOnh7ZvMU.css","","","","/html[1]/body[1]/div[2]/div[5]/main[1]/div[4]/div[1]/div[1]/div[1]/table[1]/tbody[1]/tr[1]/td[3]/div[1]/div[1]/ul[1]/li[3]/ul[1]/li[1]/a[1]","<a href=""/admin/structure/types/manage/article/form-display"">Manage form display</a>","","","baseline/structure-content-types__default__light__dropbutton-secondary-action.png",""
